"n","Alternative","Parameter1","Parameter2","Parameter3","r","Weight","Power","MCSE"
200,"Mixture",0.05,0.5,NA,10,"Tail",1,0
200,"Mixture",0.05,0.75,NA,10,"Uniform",0,0
200,"Mixture",0.05,0.75,NA,10,"Central",0,0
200,"Mixture",0.05,0.75,NA,10,"Tail",1,0
200,"Mixture",0.1,0.25,NA,10,"Uniform",0,0
200,"Mixture",0.1,0.25,NA,10,"Central",0,0
200,"Mixture",0.1,0.25,NA,10,"Tail",1,0
200,"Mixture",0.1,0.5,NA,10,"Uniform",0,0
200,"Mixture",0.1,0.5,NA,10,"Central",0,0
200,"Mixture",0.1,0.5,NA,10,"Tail",1,0
200,"Mixture",0.1,0.75,NA,10,"Uniform",0,0
200,"Mixture",0.1,0.75,NA,10,"Central",0,0
200,"Mixture",0.1,0.75,NA,10,"Tail",1,0
200,"Mixture",0.2,0.25,NA,10,"Uniform",0,0
200,"Mixture",0.2,0.25,NA,10,"Central",0,0
200,"Mixture",0.2,0.25,NA,10,"Tail",1,0
200,"Mixture",0.2,0.5,NA,10,"Uniform",0,0
200,"Mixture",0.2,0.5,NA,10,"Central",0,0
200,"Mixture",0.2,0.5,NA,10,"Tail",1,0
200,"Mixture",0.2,0.75,NA,10,"Uniform",0,0
200,"Mixture",0.2,0.75,NA,10,"Central",0,0
200,"Mixture",0.2,0.75,NA,10,"Tail",1,0
200,"Localized",0.25,0.05,0.5,15,"Uniform",0,0
200,"Localized",0.25,0.05,0.5,15,"Central",0.044,0.00917213170424411
200,"Localized",0.25,0.05,0.5,15,"Tail",0.05,0.00974679434480896
200,"Localized",0.25,0.05,0.5,15,"Localized",0.036,0.0083311463797007
200,"Localized",0.25,0.05,1,15,"Uniform",0,0
200,"Localized",0.25,0.05,1,15,"Central",0.058,0.0104533248299285
200,"Localized",0.25,0.05,1,15,"Tail",0.036,0.0083311463797007
200,"Localized",0.25,0.05,1,15,"Localized",0.058,0.0104533248299285
200,"Localized",0.25,0.05,1.5,15,"Uniform",0,0
200,"Localized",0.25,0.05,1.5,15,"Central",0.05,0.00974679434480896
200,"Localized",0.25,0.05,1.5,15,"Tail",0.038,0.00855055553750749
200,"Localized",0.25,0.05,1.5,15,"Localized",0.048,0.00955991631762538
200,"Localized",0.25,0.05,2,15,"Uniform",0,0
200,"Localized",0.25,0.05,2,15,"Central",0.054,0.0101078187557949
200,"Localized",0.25,0.05,2,15,"Tail",0.036,0.0083311463797007
200,"Localized",0.25,0.05,2,15,"Localized",0.04,0.00876356092008266
200,"Localized",0.25,0.1,0.5,15,"Uniform",0,0
200,"Localized",0.25,0.1,0.5,15,"Central",0.044,0.00917213170424411
200,"Localized",0.25,0.1,0.5,15,"Tail",0.036,0.0083311463797007
200,"Localized",0.25,0.1,0.5,15,"Localized",0.056,0.0102824121683582
200,"Localized",0.25,0.1,1,15,"Uniform",0,0
200,"Localized",0.25,0.1,1,15,"Central",0.024,0.00684455988358638
200,"Localized",0.25,0.1,1,15,"Tail",0.056,0.0102824121683582
200,"Localized",0.25,0.1,1,15,"Localized",0.03,0.00762889244910426
200,"Localized",0.25,0.1,1.5,15,"Uniform",0,0
200,"Localized",0.25,0.1,1.5,15,"Central",0.054,0.0101078187557949
200,"Localized",0.25,0.1,1.5,15,"Tail",0.044,0.00917213170424411
200,"Localized",0.25,0.1,1.5,15,"Localized",0.068,0.0112584190719657
200,"Localized",0.25,0.1,2,15,"Uniform",0,0
200,"Localized",0.25,0.1,2,15,"Central",0.05,0.00974679434480896
200,"Localized",0.25,0.1,2,15,"Tail",0.05,0.00974679434480896
200,"Localized",0.25,0.1,2,15,"Localized",0.038,0.00855055553750749
200,"Localized",0.25,0.2,0.5,15,"Uniform",0,0
200,"Localized",0.25,0.2,0.5,15,"Central",0.058,0.0104533248299285
200,"Localized",0.25,0.2,0.5,15,"Tail",0.044,0.00917213170424411
200,"Localized",0.25,0.2,0.5,15,"Localized",0.038,0.00855055553750749
200,"Localized",0.25,0.2,1,15,"Uniform",0,0
200,"Localized",0.25,0.2,1,15,"Central",0.046,0.00936845771725528
200,"Localized",0.25,0.2,1,15,"Tail",0.054,0.0101078187557949
200,"Localized",0.25,0.2,1,15,"Localized",0.034,0.00810481338464989
200,"Localized",0.25,0.2,1.5,15,"Uniform",0,0
200,"Localized",0.25,0.2,1.5,15,"Central",0.032,0.00787095928079926
200,"Localized",0.25,0.2,1.5,15,"Tail",0.04,0.00876356092008266
200,"Localized",0.25,0.2,1.5,15,"Localized",0.036,0.0083311463797007
200,"Localized",0.25,0.2,2,15,"Uniform",0,0
200,"Localized",0.25,0.2,2,15,"Central",0.03,0.00762889244910426
200,"Localized",0.25,0.2,2,15,"Tail",0.056,0.0102824121683582
200,"Localized",0.25,0.2,2,15,"Localized",0.028,0.00737780455149091
200,"Localized",0.5,0.05,0.5,15,"Uniform",0,0
200,"Localized",0.5,0.05,0.5,15,"Central",0.048,0.00955991631762538
200,"Localized",0.5,0.05,0.5,15,"Tail",0.044,0.00917213170424411
200,"Localized",0.5,0.05,0.5,15,"Localized",0.03,0.00762889244910426
200,"Localized",0.5,0.05,1,15,"Uniform",0,0
200,"Localized",0.5,0.05,1,15,"Central",0.048,0.00955991631762538
200,"Localized",0.5,0.05,1,15,"Tail",0.052,0.00992935043192655
200,"Localized",0.5,0.05,1,15,"Localized",0.028,0.00737780455149091
200,"Localized",0.5,0.05,1.5,15,"Uniform",0,0
200,"Localized",0.5,0.05,1.5,15,"Central",0.03,0.00762889244910426
200,"Localized",0.5,0.05,1.5,15,"Tail",0.032,0.00787095928079926
200,"Localized",0.5,0.05,1.5,15,"Localized",0.042,0.00897061870775924
200,"Localized",0.5,0.05,2,15,"Uniform",0,0
200,"Localized",0.5,0.05,2,15,"Central",0.026,0.00711674082709213
200,"Localized",0.5,0.05,2,15,"Tail",0.038,0.00855055553750749
200,"Localized",0.5,0.05,2,15,"Localized",0.02,0.00626099033699941
200,"Localized",0.5,0.1,0.5,15,"Uniform",0,0
200,"Localized",0.5,0.1,0.5,15,"Central",0.022,0.00655987804764692
200,"Localized",0.5,0.1,0.5,15,"Tail",0.042,0.00897061870775924
200,"Localized",0.5,0.1,0.5,15,"Localized",0.046,0.00936845771725528
200,"Localized",0.5,0.1,1,15,"Uniform",0,0
200,"Localized",0.5,0.1,1,15,"Central",0.026,0.00711674082709213
200,"Localized",0.5,0.1,1,15,"Tail",0.04,0.00876356092008266
200,"Localized",0.5,0.1,1,15,"Localized",0.042,0.00897061870775924
200,"Localized",0.5,0.1,1.5,15,"Uniform",0,0
200,"Localized",0.5,0.1,1.5,15,"Central",0.042,0.00897061870775924
200,"Localized",0.5,0.1,1.5,15,"Tail",0.03,0.00762889244910426
200,"Localized",0.5,0.1,1.5,15,"Localized",0.026,0.00711674082709213
200,"Localized",0.5,0.1,2,15,"Uniform",0,0
200,"Localized",0.5,0.1,2,15,"Central",0.04,0.00876356092008266
200,"Localized",0.5,0.1,2,15,"Tail",0.038,0.00855055553750749
200,"Localized",0.5,0.1,2,15,"Localized",0.058,0.0104533248299285
200,"Localized",0.5,0.2,0.5,15,"Uniform",0,0
200,"Localized",0.5,0.2,0.5,15,"Central",0.05,0.00974679434480896
200,"Localized",0.5,0.2,0.5,15,"Tail",0.042,0.00897061870775924
200,"Localized",0.5,0.2,0.5,15,"Localized",0.02,0.00626099033699941
200,"Localized",0.5,0.2,1,15,"Uniform",0,0
200,"Localized",0.5,0.2,1,15,"Central",0.04,0.00876356092008266
200,"Localized",0.5,0.2,1,15,"Tail",0.042,0.00897061870775924
200,"Localized",0.5,0.2,1,15,"Localized",0.036,0.0083311463797007
200,"Localized",0.5,0.2,1.5,15,"Uniform",0,0
200,"Localized",0.5,0.2,1.5,15,"Central",0.042,0.00897061870775924
200,"Localized",0.5,0.2,1.5,15,"Tail",0.036,0.0083311463797007
200,"Localized",0.5,0.2,1.5,15,"Localized",0.028,0.00737780455149091
200,"Localized",0.5,0.2,2,15,"Uniform",0,0
200,"Localized",0.5,0.2,2,15,"Central",0.028,0.00737780455149091
200,"Localized",0.5,0.2,2,15,"Tail",0.026,0.00711674082709213
200,"Localized",0.5,0.2,2,15,"Localized",0.03,0.00762889244910426
200,"Localized",0.75,0.05,0.5,15,"Uniform",0,0
200,"Localized",0.75,0.05,0.5,15,"Central",0.03,0.00762889244910426
200,"Localized",0.75,0.05,0.5,15,"Tail",0.054,0.0101078187557949
200,"Localized",0.75,0.05,0.5,15,"Localized",0.058,0.0104533248299285
200,"Localized",0.75,0.05,1,15,"Uniform",0,0
200,"Localized",0.75,0.05,1,15,"Central",0.056,0.0102824121683582
200,"Localized",0.75,0.05,1,15,"Tail",0.04,0.00876356092008266
200,"Localized",0.75,0.05,1,15,"Localized",0.056,0.0102824121683582
200,"Localized",0.75,0.05,1.5,15,"Uniform",0,0
200,"Localized",0.75,0.05,1.5,15,"Central",0.042,0.00897061870775924
200,"Localized",0.75,0.05,1.5,15,"Tail",0.028,0.00737780455149091
200,"Localized",0.75,0.05,1.5,15,"Localized",0.056,0.0102824121683582
200,"Localized",0.75,0.05,2,15,"Uniform",0,0
200,"Localized",0.75,0.05,2,15,"Central",0.048,0.00955991631762538
200,"Localized",0.75,0.05,2,15,"Tail",0.058,0.0104533248299285
200,"Localized",0.75,0.05,2,15,"Localized",0.058,0.0104533248299285
200,"Localized",0.75,0.1,0.5,15,"Uniform",0,0
200,"Localized",0.75,0.1,0.5,15,"Central",0.032,0.00787095928079926
200,"Localized",0.75,0.1,0.5,15,"Tail",0.042,0.00897061870775924
200,"Localized",0.75,0.1,0.5,15,"Localized",0.048,0.00955991631762538
200,"Localized",0.75,0.1,1,15,"Uniform",0,0
200,"Localized",0.75,0.1,1,15,"Central",0.048,0.00955991631762538
200,"Localized",0.75,0.1,1,15,"Tail",0.056,0.0102824121683582
200,"Localized",0.75,0.1,1,15,"Localized",0.048,0.00955991631762538
200,"Localized",0.75,0.1,1.5,15,"Uniform",0,0
200,"Localized",0.75,0.1,1.5,15,"Central",0.036,0.0083311463797007
200,"Localized",0.75,0.1,1.5,15,"Tail",0.04,0.00876356092008266
200,"Localized",0.75,0.1,1.5,15,"Localized",0.054,0.0101078187557949
200,"Localized",0.75,0.1,2,15,"Uniform",0,0
200,"Localized",0.75,0.1,2,15,"Central",0.04,0.00876356092008266
200,"Localized",0.75,0.1,2,15,"Tail",0.026,0.00711674082709213
200,"Localized",0.75,0.1,2,15,"Localized",0.04,0.00876356092008266
200,"Localized",0.75,0.2,0.5,15,"Uniform",0,0
200,"Localized",0.75,0.2,0.5,15,"Central",0.04,0.00876356092008266
200,"Localized",0.75,0.2,0.5,15,"Tail",0.052,0.00992935043192655
200,"Localized",0.75,0.2,0.5,15,"Localized",0.038,0.00855055553750749
200,"Localized",0.75,0.2,1,15,"Uniform",0,0
200,"Localized",0.75,0.2,1,15,"Central",0.046,0.00936845771725528
200,"Localized",0.75,0.2,1,15,"Tail",0.04,0.00876356092008266
200,"Localized",0.75,0.2,1,15,"Localized",0.032,0.00787095928079926
200,"Localized",0.75,0.2,1.5,15,"Uniform",0,0
200,"Localized",0.75,0.2,1.5,15,"Central",0.032,0.00787095928079926
200,"Localized",0.75,0.2,1.5,15,"Tail",0.044,0.00917213170424411
200,"Localized",0.75,0.2,1.5,15,"Localized",0.038,0.00855055553750749
200,"Localized",0.75,0.2,2,15,"Uniform",0,0
200,"Localized",0.75,0.2,2,15,"Central",0.036,0.0083311463797007
200,"Localized",0.75,0.2,2,15,"Tail",0.034,0.00810481338464989
200,"Localized",0.75,0.2,2,15,"Localized",0.04,0.00876356092008266
200,"Oscillatory",1,0.5,NA,15,"Uniform",0,0
200,"Oscillatory",1,0.5,NA,15,"Central",0.032,0.00787095928079926
200,"Oscillatory",1,0.5,NA,15,"Tail",0.054,0.0101078187557949
200,"Oscillatory",1,1,NA,15,"Uniform",0,0
200,"Oscillatory",1,1,NA,15,"Central",0.038,0.00855055553750749
200,"Oscillatory",1,1,NA,15,"Tail",0.064,0.0109456840809517
200,"Oscillatory",1,1.5,NA,15,"Uniform",0,0
200,"Oscillatory",1,1.5,NA,15,"Central",0.042,0.00897061870775924
200,"Oscillatory",1,1.5,NA,15,"Tail",0.048,0.00955991631762538
200,"Oscillatory",1,2,NA,15,"Uniform",0,0
200,"Oscillatory",1,2,NA,15,"Central",0.04,0.00876356092008266
200,"Oscillatory",1,2,NA,15,"Tail",0.036,0.0083311463797007
200,"Oscillatory",2,0.5,NA,15,"Uniform",0,0
200,"Oscillatory",2,0.5,NA,15,"Central",0.044,0.00917213170424411
200,"Oscillatory",2,0.5,NA,15,"Tail",0.052,0.00992935043192655
200,"Oscillatory",2,1,NA,15,"Uniform",0,0
200,"Oscillatory",2,1,NA,15,"Central",0.042,0.00897061870775924
200,"Oscillatory",2,1,NA,15,"Tail",0.034,0.00810481338464989
200,"Oscillatory",2,1.5,NA,15,"Uniform",0,0
200,"Oscillatory",2,1.5,NA,15,"Central",0.038,0.00855055553750749
200,"Oscillatory",2,1.5,NA,15,"Tail",0.078,0.0119929979571415
200,"Oscillatory",2,2,NA,15,"Uniform",0,0
200,"Oscillatory",2,2,NA,15,"Central",0.052,0.00992935043192655
200,"Oscillatory",2,2,NA,15,"Tail",0.068,0.0112584190719657
200,"Oscillatory",4,0.5,NA,15,"Uniform",0,0
200,"Oscillatory",4,0.5,NA,15,"Central",0.058,0.0104533248299285
200,"Oscillatory",4,0.5,NA,15,"Tail",0.052,0.00992935043192655
200,"Oscillatory",4,1,NA,15,"Uniform",0,0
200,"Oscillatory",4,1,NA,15,"Central",0.048,0.00955991631762538
200,"Oscillatory",4,1,NA,15,"Tail",0.046,0.00936845771725528
200,"Oscillatory",4,1.5,NA,15,"Uniform",0,0
200,"Oscillatory",4,1.5,NA,15,"Central",0.044,0.00917213170424411
200,"Oscillatory",4,1.5,NA,15,"Tail",0.042,0.00897061870775924
200,"Oscillatory",4,2,NA,15,"Uniform",0,0
200,"Oscillatory",4,2,NA,15,"Central",0.032,0.00787095928079926
200,"Oscillatory",4,2,NA,15,"Tail",0.056,0.0102824121683582
200,"Oscillatory",8,0.5,NA,15,"Uniform",0,0
200,"Oscillatory",8,0.5,NA,15,"Central",0.03,0.00762889244910426
200,"Oscillatory",8,0.5,NA,15,"Tail",0.048,0.00955991631762538
200,"Oscillatory",8,1,NA,15,"Uniform",0,0
200,"Oscillatory",8,1,NA,15,"Central",0.036,0.0083311463797007
200,"Oscillatory",8,1,NA,15,"Tail",0.04,0.00876356092008266
200,"Oscillatory",8,1.5,NA,15,"Uniform",0,0
200,"Oscillatory",8,1.5,NA,15,"Central",0.044,0.00917213170424411
200,"Oscillatory",8,1.5,NA,15,"Tail",0.036,0.0083311463797007
200,"Oscillatory",8,2,NA,15,"Uniform",0,0
200,"Oscillatory",8,2,NA,15,"Central",0.054,0.0101078187557949
200,"Oscillatory",8,2,NA,15,"Tail",0.04,0.00876356092008266
200,"Abrupt",0.25,0.05,NA,15,"Uniform",0,0
200,"Abrupt",0.25,0.05,NA,15,"Central",0.04,0.00876356092008266
200,"Abrupt",0.25,0.05,NA,15,"Tail",0.04,0.00876356092008266
200,"Abrupt",0.25,0.1,NA,15,"Uniform",0,0
200,"Abrupt",0.25,0.1,NA,15,"Central",0.034,0.00810481338464989
200,"Abrupt",0.25,0.1,NA,15,"Tail",0.05,0.00974679434480896
200,"Abrupt",0.25,0.2,NA,15,"Uniform",0,0
200,"Abrupt",0.25,0.2,NA,15,"Central",0.01,0.0044497190922574
200,"Abrupt",0.25,0.2,NA,15,"Tail",0.066,0.0111035129576184
200,"Abrupt",0.5,0.05,NA,15,"Uniform",0,0
200,"Abrupt",0.5,0.05,NA,15,"Central",0.044,0.00917213170424411
200,"Abrupt",0.5,0.05,NA,15,"Tail",0.044,0.00917213170424411
200,"Abrupt",0.5,0.1,NA,15,"Uniform",0,0
200,"Abrupt",0.5,0.1,NA,15,"Central",0.042,0.00897061870775924
200,"Abrupt",0.5,0.1,NA,15,"Tail",0.05,0.00974679434480896
200,"Abrupt",0.5,0.2,NA,15,"Uniform",0,0
200,"Abrupt",0.5,0.2,NA,15,"Central",0.056,0.0102824121683582
200,"Abrupt",0.5,0.2,NA,15,"Tail",0.064,0.0109456840809517
200,"Abrupt",0.75,0.05,NA,15,"Uniform",0,0
200,"Abrupt",0.75,0.05,NA,15,"Central",0.028,0.00737780455149091
200,"Abrupt",0.75,0.05,NA,15,"Tail",0.072,0.0115599307956406
200,"Abrupt",0.75,0.1,NA,15,"Uniform",0,0
200,"Abrupt",0.75,0.1,NA,15,"Central",0,0
200,"Abrupt",0.75,0.1,NA,15,"Tail",0.166,0.0166399519230075
200,"Abrupt",0.75,0.2,NA,15,"Uniform",0,0
200,"Abrupt",0.75,0.2,NA,15,"Central",0,0
200,"Abrupt",0.75,0.2,NA,15,"Tail",0.34,0.0211849002829846
200,"Mixture",0.05,0.25,NA,15,"Uniform",0,0
200,"Mixture",0.05,0.25,NA,15,"Central",0,0
200,"Mixture",0.05,0.25,NA,15,"Tail",1,0
200,"Mixture",0.05,0.5,NA,15,"Uniform",0,0
200,"Mixture",0.05,0.5,NA,15,"Central",0,0
200,"Mixture",0.05,0.5,NA,15,"Tail",1,0
200,"Mixture",0.05,0.75,NA,15,"Uniform",0,0
200,"Mixture",0.05,0.75,NA,15,"Central",0,0
200,"Mixture",0.05,0.75,NA,15,"Tail",1,0
200,"Mixture",0.1,0.25,NA,15,"Uniform",0,0
200,"Mixture",0.1,0.25,NA,15,"Central",0,0
200,"Mixture",0.1,0.25,NA,15,"Tail",1,0
200,"Mixture",0.1,0.5,NA,15,"Uniform",0,0
200,"Mixture",0.1,0.5,NA,15,"Central",0,0
200,"Mixture",0.1,0.5,NA,15,"Tail",1,0
200,"Mixture",0.1,0.75,NA,15,"Uniform",0,0
200,"Mixture",0.1,0.75,NA,15,"Central",0,0
200,"Mixture",0.1,0.75,NA,15,"Tail",1,0
200,"Mixture",0.2,0.25,NA,15,"Uniform",0,0
200,"Mixture",0.2,0.25,NA,15,"Central",0,0
200,"Mixture",0.2,0.25,NA,15,"Tail",1,0
200,"Mixture",0.2,0.5,NA,15,"Uniform",0,0
200,"Mixture",0.2,0.5,NA,15,"Central",0,0
200,"Mixture",0.2,0.5,NA,15,"Tail",1,0
200,"Mixture",0.2,0.75,NA,15,"Uniform",0,0
200,"Mixture",0.2,0.75,NA,15,"Central",0,0
200,"Mixture",0.2,0.75,NA,15,"Tail",1,0
500,"Localized",0.25,0.05,0.5,1,"Uniform",0,0
500,"Localized",0.25,0.05,0.5,1,"Central",0.054,0.0101078187557949
500,"Localized",0.25,0.05,0.5,1,"Tail",0.03,0.00762889244910426
500,"Localized",0.25,0.05,0.5,1,"Localized",0.042,0.00897061870775924
500,"Localized",0.25,0.05,1,1,"Uniform",0,0
500,"Localized",0.25,0.05,1,1,"Central",0.056,0.0102824121683582
500,"Localized",0.25,0.05,1,1,"Tail",0.038,0.00855055553750749
500,"Localized",0.25,0.05,1,1,"Localized",0.032,0.00787095928079926
500,"Localized",0.25,0.05,1.5,1,"Uniform",0,0
500,"Localized",0.25,0.05,1.5,1,"Central",0.058,0.0104533248299285
500,"Localized",0.25,0.05,1.5,1,"Tail",0.04,0.00876356092008266
500,"Localized",0.25,0.05,1.5,1,"Localized",0.032,0.00787095928079926
500,"Localized",0.25,0.05,2,1,"Uniform",0,0
500,"Localized",0.25,0.05,2,1,"Central",0.052,0.00992935043192655
500,"Localized",0.25,0.05,2,1,"Tail",0.046,0.00936845771725528
500,"Localized",0.25,0.05,2,1,"Localized",0.038,0.00855055553750749
500,"Localized",0.25,0.1,0.5,1,"Uniform",0,0
500,"Localized",0.25,0.1,0.5,1,"Central",0.044,0.00917213170424411
500,"Localized",0.25,0.1,0.5,1,"Tail",0.05,0.00974679434480896
500,"Localized",0.25,0.1,0.5,1,"Localized",0.036,0.0083311463797007
500,"Localized",0.25,0.1,1,1,"Uniform",0,0
500,"Localized",0.25,0.1,1,1,"Central",0.044,0.00917213170424411
500,"Localized",0.25,0.1,1,1,"Tail",0.03,0.00762889244910426
500,"Localized",0.25,0.1,1,1,"Localized",0.028,0.00737780455149091
500,"Localized",0.25,0.1,1.5,1,"Uniform",0,0
500,"Localized",0.25,0.1,1.5,1,"Central",0.06,0.0106207344378814
500,"Localized",0.25,0.1,1.5,1,"Tail",0.054,0.0101078187557949
500,"Localized",0.25,0.1,1.5,1,"Localized",0.016,0.00561141693336006
500,"Localized",0.25,0.1,2,1,"Uniform",0,0
500,"Localized",0.25,0.1,2,1,"Central",0.068,0.0112584190719657
500,"Localized",0.25,0.1,2,1,"Tail",0.046,0.00936845771725528
500,"Localized",0.25,0.1,2,1,"Localized",0.034,0.00810481338464989
500,"Localized",0.25,0.2,0.5,1,"Uniform",0,0
500,"Localized",0.25,0.2,0.5,1,"Central",0.036,0.0083311463797007
500,"Localized",0.25,0.2,0.5,1,"Tail",0.04,0.00876356092008266
500,"Localized",0.25,0.2,0.5,1,"Localized",0.032,0.00787095928079926
500,"Localized",0.25,0.2,1,1,"Uniform",0,0
500,"Localized",0.25,0.2,1,1,"Central",0.042,0.00897061870775924
500,"Localized",0.25,0.2,1,1,"Tail",0.034,0.00810481338464989
500,"Localized",0.25,0.2,1,1,"Localized",0.048,0.00955991631762538
500,"Localized",0.25,0.2,1.5,1,"Uniform",0,0
500,"Localized",0.25,0.2,1.5,1,"Central",0.062,0.0107848041243223
500,"Localized",0.25,0.2,1.5,1,"Tail",0.048,0.00955991631762538
500,"Localized",0.25,0.2,1.5,1,"Localized",0.03,0.00762889244910426
500,"Localized",0.25,0.2,2,1,"Uniform",0,0
500,"Localized",0.25,0.2,2,1,"Central",0.064,0.0109456840809517
500,"Localized",0.25,0.2,2,1,"Tail",0.066,0.0111035129576184
500,"Localized",0.25,0.2,2,1,"Localized",0.032,0.00787095928079926
500,"Localized",0.5,0.05,0.5,1,"Uniform",0,0
500,"Localized",0.5,0.05,0.5,1,"Central",0.062,0.0107848041243223
500,"Localized",0.5,0.05,0.5,1,"Tail",0.042,0.00897061870775924
500,"Localized",0.5,0.05,0.5,1,"Localized",0.052,0.00992935043192655
500,"Localized",0.5,0.05,1,1,"Uniform",0,0
500,"Localized",0.5,0.05,1,1,"Central",0.046,0.00936845771725528
500,"Localized",0.5,0.05,1,1,"Tail",0.058,0.0104533248299285
500,"Localized",0.5,0.05,1,1,"Localized",0.048,0.00955991631762538
500,"Localized",0.5,0.05,1.5,1,"Uniform",0,0
500,"Localized",0.5,0.05,1.5,1,"Central",0.03,0.00762889244910426
500,"Localized",0.5,0.05,1.5,1,"Tail",0.068,0.0112584190719657
500,"Localized",0.5,0.05,1.5,1,"Localized",0.044,0.00917213170424411
500,"Localized",0.5,0.05,2,1,"Uniform",0,0
500,"Localized",0.5,0.05,2,1,"Central",0.022,0.00655987804764692
500,"Localized",0.5,0.05,2,1,"Tail",0.06,0.0106207344378814
500,"Localized",0.5,0.05,2,1,"Localized",0.06,0.0106207344378814
500,"Localized",0.5,0.1,0.5,1,"Uniform",0,0
500,"Localized",0.5,0.1,0.5,1,"Central",0.05,0.00974679434480896
500,"Localized",0.5,0.1,0.5,1,"Tail",0.06,0.0106207344378814
500,"Localized",0.5,0.1,0.5,1,"Localized",0.034,0.00810481338464989
500,"Localized",0.5,0.1,1,1,"Uniform",0,0
500,"Localized",0.5,0.1,1,1,"Central",0.052,0.00992935043192655
500,"Localized",0.5,0.1,1,1,"Tail",0.054,0.0101078187557949
500,"Localized",0.5,0.1,1,1,"Localized",0.022,0.00655987804764692
500,"Localized",0.5,0.1,1.5,1,"Uniform",0,0
500,"Localized",0.5,0.1,1.5,1,"Central",0.04,0.00876356092008266
500,"Localized",0.5,0.1,1.5,1,"Tail",0.038,0.00855055553750749
500,"Localized",0.5,0.1,1.5,1,"Localized",0.012,0.00486949689393062
500,"Localized",0.5,0.1,2,1,"Uniform",0,0
500,"Localized",0.5,0.1,2,1,"Central",0.042,0.00897061870775924
500,"Localized",0.5,0.1,2,1,"Tail",0.062,0.0107848041243223
500,"Localized",0.5,0.1,2,1,"Localized",0.018,0.005945754788082
500,"Localized",0.5,0.2,0.5,1,"Uniform",0,0
500,"Localized",0.5,0.2,0.5,1,"Central",0.064,0.0109456840809517
500,"Localized",0.5,0.2,0.5,1,"Tail",0.056,0.0102824121683582
500,"Localized",0.5,0.2,0.5,1,"Localized",0.058,0.0104533248299285
500,"Localized",0.5,0.2,1,1,"Uniform",0,0
500,"Localized",0.5,0.2,1,1,"Central",0.042,0.00897061870775924
500,"Localized",0.5,0.2,1,1,"Tail",0.06,0.0106207344378814
500,"Localized",0.5,0.2,1,1,"Localized",0.03,0.00762889244910426
500,"Localized",0.5,0.2,1.5,1,"Uniform",0,0
500,"Localized",0.5,0.2,1.5,1,"Central",0.046,0.00936845771725528
500,"Localized",0.5,0.2,1.5,1,"Tail",0.048,0.00955991631762538
500,"Localized",0.5,0.2,1.5,1,"Localized",0.038,0.00855055553750749
500,"Localized",0.5,0.2,2,1,"Uniform",0,0
500,"Localized",0.5,0.2,2,1,"Central",0.024,0.00684455988358638
500,"Localized",0.5,0.2,2,1,"Tail",0.048,0.00955991631762538
500,"Localized",0.5,0.2,2,1,"Localized",0.016,0.00561141693336006
500,"Localized",0.75,0.05,0.5,1,"Uniform",0,0
500,"Localized",0.75,0.05,0.5,1,"Central",0.044,0.00917213170424411
500,"Localized",0.75,0.05,0.5,1,"Tail",0.028,0.00737780455149091
500,"Localized",0.75,0.05,0.5,1,"Localized",0.056,0.0102824121683582
500,"Localized",0.75,0.05,1,1,"Uniform",0,0
500,"Localized",0.75,0.05,1,1,"Central",0.05,0.00974679434480896
500,"Localized",0.75,0.05,1,1,"Tail",0.046,0.00936845771725528
500,"Localized",0.75,0.05,1,1,"Localized",0.036,0.0083311463797007
500,"Localized",0.75,0.05,1.5,1,"Uniform",0,0
500,"Localized",0.75,0.05,1.5,1,"Central",0.054,0.0101078187557949
500,"Localized",0.75,0.05,1.5,1,"Tail",0.042,0.00897061870775924
500,"Localized",0.75,0.05,1.5,1,"Localized",0.028,0.00737780455149091
500,"Localized",0.75,0.05,2,1,"Uniform",0,0
500,"Localized",0.75,0.05,2,1,"Central",0.032,0.00787095928079926
500,"Localized",0.75,0.05,2,1,"Tail",0.04,0.00876356092008266
500,"Localized",0.75,0.05,2,1,"Localized",0.042,0.00897061870775924
500,"Localized",0.75,0.1,0.5,1,"Uniform",0,0
500,"Localized",0.75,0.1,0.5,1,"Central",0.04,0.00876356092008266
